counter,date,time,instrument_full,inst_type,underlying,expiry,option_type,strike,qty,price,amount,note
38,2025-12-19,15:11:01,OPTIDX_NIFTY_23DEC2025_CE_26400,OPTIDX,NIFTY,23DEC2025,CE,26400,-75,2.8,-210.0,
38,2025-12-19,09:30:21,OPTIDX_NIFTY_23DEC2025_CE_26400,OPTIDX,NIFTY,23DEC2025,CE,26400,75,4.75,356.25,
38,2025-12-19,15:11:01,OPTIDX_NIFTY_23DEC2025_PE_25500,OPTIDX,NIFTY,23DEC2025,PE,25500,-75,4.85,-363.75,
38,2025-12-19,09:30:21,OPTIDX_NIFTY_23DEC2025_PE_25500,OPTIDX,NIFTY,23DEC2025,PE,25500,75,6.7,502.5,
37,2025-12-18,10:19:41,OPTIDX_NIFTY_23DEC2025_CE_25800,OPTIDX,NIFTY,23DEC2025,CE,25800,75,140.05,10503.75,
37,2025-12-18,09:31:01,OPTIDX_NIFTY_23DEC2025_CE_25800,OPTIDX,NIFTY,23DEC2025,CE,25800,-75,120.1,-9007.5,
37,2025-12-18,09:45:33,OPTIDX_NIFTY_23DEC2025_PE_25800,OPTIDX,NIFTY,23DEC2025,PE,25800,75,119.15,8936.25,
37,2025-12-18,09:31:01,OPTIDX_NIFTY_23DEC2025_PE_25800,OPTIDX,NIFTY,23DEC2025,PE,25800,-75,96.65,-7248.75,
37,2025-12-18,10:19:41,OPTIDX_NIFTY_23DEC2025_CE_26350,OPTIDX,NIFTY,23DEC2025,CE,26350,-75,6.85,-513.75,
37,2025-12-18,09:30:09,OPTIDX_NIFTY_23DEC2025_CE_26350,OPTIDX,NIFTY,23DEC2025,CE,26350,75,5.95,446.25,
37,2025-12-18,10:19:41,OPTIDX_NIFTY_23DEC2025_PE_25300,OPTIDX,NIFTY,23DEC2025,PE,25300,-75,6.45,-483.75,
37,2025-12-18,09:30:09,OPTIDX_NIFTY_23DEC2025_PE_25300,OPTIDX,NIFTY,23DEC2025,PE,25300,75,7.2,540.0,
36,2025-12-17,14:20:08,OPTIDX_NIFTY_23DEC2025_CE_25950,OPTIDX,NIFTY,23DEC2025,CE,25950,75,72.7,5452.5,
36,2025-12-17,09:31:00,OPTIDX_NIFTY_23DEC2025_CE_25950,OPTIDX,NIFTY,23DEC2025,CE,25950,-75,117.2,-8790.0,
36,2025-12-17,10:05:12,OPTIDX_NIFTY_23DEC2025_PE_25950,OPTIDX,NIFTY,23DEC2025,PE,25950,75,166.85001,12513.75075,
36,2025-12-17,09:31:00,OPTIDX_NIFTY_23DEC2025_PE_25950,OPTIDX,NIFTY,23DEC2025,PE,25950,-75,130.39999,-9779.99925,
36,2025-12-17,15:11:00,OPTIDX_NIFTY_23DEC2025_CE_26500,OPTIDX,NIFTY,23DEC2025,CE,26500,-75,4.5,-337.5,
36,2025-12-17,09:30:02,OPTIDX_NIFTY_23DEC2025_CE_26500,OPTIDX,NIFTY,23DEC2025,CE,26500,75,5.85,438.75,
36,2025-12-17,15:11:00,OPTIDX_NIFTY_23DEC2025_PE_25300,OPTIDX,NIFTY,23DEC2025,PE,25300,-75,6.8,-510.0,
36,2025-12-17,09:30:02,OPTIDX_NIFTY_23DEC2025_PE_25300,OPTIDX,NIFTY,23DEC2025,PE,25300,75,7.4,555.0,
35,2025-12-16,14:35:08,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,75,3.15,236.25,
35,2025-12-16,14:12:10,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,-75,11.45,-858.75,
35,2025-12-16,13:50:13,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,75,42.95,3221.25,
35,2025-12-16,13:45:11,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,-75,33.5,-2512.5,
35,2025-12-16,13:45:10,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,75,33.05,2478.75,
35,2025-12-16,09:31:00,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,-75,58.25,-4368.75,
35,2025-12-16,14:20:20,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,75,43.45,3258.75,
35,2025-12-16,14:12:10,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,-75,29.55,-2216.25,
35,2025-12-16,14:12:07,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,75,28.15,2111.25,
35,2025-12-16,13:45:11,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,-75,18.15,-1361.25,
35,2025-12-16,10:02:04,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,75,48.5,3637.5,
35,2025-12-16,09:31:00,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,-75,39.85,-2988.75,
35,2025-12-16,14:40:47,OPTIDX_NIFTY_16DEC2025_PE_25800,OPTIDX,NIFTY,16DEC2025,PE,25800,75,0.8,60.0,
35,2025-12-16,14:20:21,OPTIDX_NIFTY_16DEC2025_PE_25800,OPTIDX,NIFTY,16DEC2025,PE,25800,-75,3.25,-243.75,
35,2025-12-16,15:11:00,OPTIDX_NIFTY_16DEC2025_CE_26150,OPTIDX,NIFTY,16DEC2025,CE,26150,-75,0.1,-7.5,
35,2025-12-16,09:30:28,OPTIDX_NIFTY_16DEC2025_CE_26150,OPTIDX,NIFTY,16DEC2025,CE,26150,75,3.1,232.5,
35,2025-12-16,15:11:00,OPTIDX_NIFTY_16DEC2025_PE_25700,OPTIDX,NIFTY,16DEC2025,PE,25700,-75,0.05,-3.75,
35,2025-12-16,09:30:28,OPTIDX_NIFTY_16DEC2025_PE_25700,OPTIDX,NIFTY,16DEC2025,PE,25700,75,3.1,232.5,
34,2025-12-15,11:51:13,OPTIDX_NIFTY_16DEC2025_CE_25950,OPTIDX,NIFTY,16DEC2025,CE,25950,75,99.65,7473.75,
34,2025-12-15,09:31:01,OPTIDX_NIFTY_16DEC2025_CE_25950,OPTIDX,NIFTY,16DEC2025,CE,25950,-75,66.1,-4957.5,
34,2025-12-15,14:10:08,OPTIDX_NIFTY_16DEC2025_PE_25950,OPTIDX,NIFTY,16DEC2025,PE,25950,75,37.75,2831.25,
34,2025-12-15,09:31:01,OPTIDX_NIFTY_16DEC2025_PE_25950,OPTIDX,NIFTY,16DEC2025,PE,25950,-75,89.6,-6720.0,
34,2025-12-15,14:45:26,OPTIDX_NIFTY_16DEC2025_CE_26000,OPTIDX,NIFTY,16DEC2025,CE,26000,75,81.25,6093.75,
34,2025-12-15,14:10:09,OPTIDX_NIFTY_16DEC2025_CE_26000,OPTIDX,NIFTY,16DEC2025,CE,26000,-75,65.7,-4927.5,
34,2025-12-15,15:11:01,OPTIDX_NIFTY_16DEC2025_PE_26000,OPTIDX,NIFTY,16DEC2025,PE,26000,75,43.85,3288.75,
34,2025-12-15,14:10:09,OPTIDX_NIFTY_16DEC2025_PE_26000,OPTIDX,NIFTY,16DEC2025,PE,26000,-75,57.65,-4323.75,
34,2025-12-15,11:58:32,OPTIDX_NIFTY_16DEC2025_CE_26050,OPTIDX,NIFTY,16DEC2025,CE,26050,75,57.05,4278.75,
34,2025-12-15,11:51:15,OPTIDX_NIFTY_16DEC2025_CE_26050,OPTIDX,NIFTY,16DEC2025,CE,26050,-75,45.45,-3408.75,
34,2025-12-15,15:11:01,OPTIDX_NIFTY_16DEC2025_CE_26250,OPTIDX,NIFTY,16DEC2025,CE,26250,-75,5.7,-427.5,
34,2025-12-15,09:30:20,OPTIDX_NIFTY_16DEC2025_CE_26250,OPTIDX,NIFTY,16DEC2025,CE,26250,75,4.65,348.75,
34,2025-12-15,15:11:01,OPTIDX_NIFTY_16DEC2025_PE_25550,OPTIDX,NIFTY,16DEC2025,PE,25550,-75,2.65,-198.75,
34,2025-12-15,09:30:20,OPTIDX_NIFTY_16DEC2025_PE_25550,OPTIDX,NIFTY,16DEC2025,PE,25550,75,4.85,363.75,
33,2025-12-12,15:07:42,OPTIDX_NIFTY_16DEC2025_CE_26050,OPTIDX,NIFTY,16DEC2025,CE,26050,75,86.3,6472.5,
33,2025-12-12,09:31:01,OPTIDX_NIFTY_16DEC2025_CE_26050,OPTIDX,NIFTY,16DEC2025,CE,26050,-75,95.3,-7147.5,
33,2025-12-12,10:26:58,OPTIDX_NIFTY_16DEC2025_PE_26050,OPTIDX,NIFTY,16DEC2025,PE,26050,75,143.39999,10754.99925,
33,2025-12-12,09:31:01,OPTIDX_NIFTY_16DEC2025_PE_26050,OPTIDX,NIFTY,16DEC2025,PE,26050,-75,95.2,-7140.0,
33,2025-12-12,15:07:42,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,75,24.7,1852.5,
33,2025-12-12,10:26:58,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,-75,67.3,-5047.5,
33,2025-12-12,15:07:42,OPTIDX_NIFTY_16DEC2025_CE_26450,OPTIDX,NIFTY,16DEC2025,CE,26450,-75,3.65,-273.75,
33,2025-12-12,09:30:13,OPTIDX_NIFTY_16DEC2025_CE_26450,OPTIDX,NIFTY,16DEC2025,CE,26450,75,4.9,367.5,
33,2025-12-12,15:07:42,OPTIDX_NIFTY_16DEC2025_PE_25550,OPTIDX,NIFTY,16DEC2025,PE,25550,-75,4.8,-360.0,
33,2025-12-12,09:30:13,OPTIDX_NIFTY_16DEC2025_PE_25550,OPTIDX,NIFTY,16DEC2025,PE,25550,75,6,450.0,
32,2025-12-11,10:10:07,OPTIDX_NIFTY_16DEC2025_CE_25850,OPTIDX,NIFTY,16DEC2025,CE,25850,75,99.45,7458.75,
32,2025-12-11,09:31:01,OPTIDX_NIFTY_16DEC2025_CE_25850,OPTIDX,NIFTY,16DEC2025,CE,25850,-75,114.5,-8587.5,
32,2025-12-11,09:40:12,OPTIDX_NIFTY_16DEC2025_PE_25850,OPTIDX,NIFTY,16DEC2025,PE,25850,75,166.85001,12513.75075,
32,2025-12-11,09:31:01,OPTIDX_NIFTY_16DEC2025_PE_25850,OPTIDX,NIFTY,16DEC2025,PE,25850,-75,123.55,-9266.25,
32,2025-12-11,10:18:10,OPTIDX_NIFTY_16DEC2025_CE_25800,OPTIDX,NIFTY,16DEC2025,CE,25800,75,154.45,11583.75,
32,2025-12-11,10:10:09,OPTIDX_NIFTY_16DEC2025_CE_25800,OPTIDX,NIFTY,16DEC2025,CE,25800,-75,123.35,-9251.25,
32,2025-12-11,10:21:46,OPTIDX_NIFTY_16DEC2025_PE_25800,OPTIDX,NIFTY,16DEC2025,PE,25800,75,92.85,6963.75,
32,2025-12-11,10:10:09,OPTIDX_NIFTY_16DEC2025_PE_25800,OPTIDX,NIFTY,16DEC2025,PE,25800,-75,113,-8475.0,
32,2025-12-11,10:21:46,OPTIDX_NIFTY_16DEC2025_CE_26400,OPTIDX,NIFTY,16DEC2025,CE,26400,-75,6.85,-513.75,
32,2025-12-11,09:30:32,OPTIDX_NIFTY_16DEC2025_CE_26400,OPTIDX,NIFTY,16DEC2025,CE,26400,75,7.55,566.25,
32,2025-12-11,10:21:46,OPTIDX_NIFTY_16DEC2025_PE_25200,OPTIDX,NIFTY,16DEC2025,PE,25200,-75,6.8,-510.0,
32,2025-12-11,09:30:32,OPTIDX_NIFTY_16DEC2025_PE_25200,OPTIDX,NIFTY,16DEC2025,PE,25200,75,7.55,566.25,
31,2025-12-10,13:30:09,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,75,108.2,8115.0,
31,2025-12-10,09:31:02,OPTIDX_NIFTY_16DEC2025_CE_25900,OPTIDX,NIFTY,16DEC2025,CE,25900,-75,138.2,-10365.0,
31,2025-12-10,11:01:15,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,75,156.2,11715.0,
31,2025-12-10,09:31:02,OPTIDX_NIFTY_16DEC2025_PE_25900,OPTIDX,NIFTY,16DEC2025,PE,25900,-75,122.55,-9191.25,
31,2025-12-10,15:11:00,OPTIDX_NIFTY_16DEC2025_CE_25850,OPTIDX,NIFTY,16DEC2025,CE,25850,75,99.65,7473.75,
31,2025-12-10,13:30:10,OPTIDX_NIFTY_16DEC2025_CE_25850,OPTIDX,NIFTY,16DEC2025,CE,25850,-75,133.25,-9993.75,
31,2025-12-10,14:02:28,OPTIDX_NIFTY_16DEC2025_PE_25850,OPTIDX,NIFTY,16DEC2025,PE,25850,75,144.7,10852.5,
31,2025-12-10,13:30:10,OPTIDX_NIFTY_16DEC2025_PE_25850,OPTIDX,NIFTY,16DEC2025,PE,25850,-75,115.45,-8658.75,
31,2025-12-10,15:11:00,OPTIDX_NIFTY_16DEC2025_CE_26500,OPTIDX,NIFTY,16DEC2025,CE,26500,-75,5.4,-405.0,
31,2025-12-10,09:30:27,OPTIDX_NIFTY_16DEC2025_CE_26500,OPTIDX,NIFTY,16DEC2025,CE,26500,75,7.45,558.75,
31,2025-12-10,15:11:00,OPTIDX_NIFTY_16DEC2025_PE_25250,OPTIDX,NIFTY,16DEC2025,PE,25250,-75,12.15,-911.25,
31,2025-12-10,09:30:27,OPTIDX_NIFTY_16DEC2025_PE_25250,OPTIDX,NIFTY,16DEC2025,PE,25250,75,8.7,652.5,
30,2025-12-09,10:23:10,OPTIDX_NIFTY_09DEC2025_CE_25800,OPTIDX,NIFTY,09DEC2025,CE,25800,75,82.3,6172.5,
30,2025-12-09,09:31:03,OPTIDX_NIFTY_09DEC2025_CE_25800,OPTIDX,NIFTY,09DEC2025,CE,25800,-75,62.95,-4721.25,
30,2025-12-09,09:31:25,OPTIDX_NIFTY_09DEC2025_PE_25800,OPTIDX,NIFTY,09DEC2025,PE,25800,75,67.05,5028.75,
30,2025-12-09,09:31:03,OPTIDX_NIFTY_09DEC2025_PE_25800,OPTIDX,NIFTY,09DEC2025,PE,25800,-75,45.5,-3412.5,
30,2025-12-09,10:23:10,OPTIDX_NIFTY_09DEC2025_CE_26150,OPTIDX,NIFTY,09DEC2025,CE,26150,-75,2.55,-191.25,
30,2025-12-09,09:30:29,OPTIDX_NIFTY_09DEC2025_CE_26150,OPTIDX,NIFTY,09DEC2025,CE,26150,75,3.55,266.25,
30,2025-12-09,09:38:12,OPTIDX_NIFTY_09DEC2025_PE_25550,OPTIDX,NIFTY,09DEC2025,PE,25550,-75,5.7,-427.5,
30,2025-12-09,09:30:29,OPTIDX_NIFTY_09DEC2025_PE_25550,OPTIDX,NIFTY,09DEC2025,PE,25550,75,2.75,206.25,
30,2025-12-09,10:23:10,OPTIDX_NIFTY_09DEC2025_PE_25500,OPTIDX,NIFTY,09DEC2025,PE,25500,-75,1.8,-135.0,
30,2025-12-09,09:38:11,OPTIDX_NIFTY_09DEC2025_PE_25500,OPTIDX,NIFTY,09DEC2025,PE,25500,75,3.8,285.0,
29,2025-12-08,13:28:06,OPTIDX_NIFTY_09DEC2025_CE_26150,OPTIDX,NIFTY,09DEC2025,CE,26150,75,19.2,1440.0,
29,2025-12-08,09:31:01,OPTIDX_NIFTY_09DEC2025_CE_26150,OPTIDX,NIFTY,09DEC2025,CE,26150,-75,78.35,-5876.25,
29,2025-12-08,09:47:30,OPTIDX_NIFTY_09DEC2025_PE_26150,OPTIDX,NIFTY,09DEC2025,PE,26150,75,82.15,6161.25,
29,2025-12-08,09:31:01,OPTIDX_NIFTY_09DEC2025_PE_26150,OPTIDX,NIFTY,09DEC2025,PE,26150,-75,65.7,-4927.5,
29,2025-12-08,15:11:00,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,75,50.7,3802.5,
29,2025-12-08,13:28:06,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,-75,66.35,-4976.25,
29,2025-12-08,13:32:38,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,75,87.6,6570.0,
29,2025-12-08,13:28:06,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,-75,69.3,-5197.5,
29,2025-12-08,15:11:01,OPTIDX_NIFTY_09DEC2025_CE_26450,OPTIDX,NIFTY,09DEC2025,CE,26450,-75,2.65,-198.75,
29,2025-12-08,09:30:16,OPTIDX_NIFTY_09DEC2025_CE_26450,OPTIDX,NIFTY,09DEC2025,CE,26450,75,4.45,333.75,
29,2025-12-08,13:20:55,OPTIDX_NIFTY_09DEC2025_PE_25800,OPTIDX,NIFTY,09DEC2025,PE,25800,-75,8.05,-603.75,
29,2025-12-08,09:30:16,OPTIDX_NIFTY_09DEC2025_PE_25800,OPTIDX,NIFTY,09DEC2025,PE,25800,75,3.95,296.25,
29,2025-12-08,13:31:47,OPTIDX_NIFTY_09DEC2025_PE_25700,OPTIDX,NIFTY,09DEC2025,PE,25700,-75,6.95,-521.25,
29,2025-12-08,13:20:55,OPTIDX_NIFTY_09DEC2025_PE_25700,OPTIDX,NIFTY,09DEC2025,PE,25700,75,3.45,258.75,
29,2025-12-08,13:36:51,OPTIDX_NIFTY_09DEC2025_PE_25600,OPTIDX,NIFTY,09DEC2025,PE,25600,-75,7.65,-573.75,
29,2025-12-08,13:31:46,OPTIDX_NIFTY_09DEC2025_PE_25600,OPTIDX,NIFTY,09DEC2025,PE,25600,75,3.65,273.75,
29,2025-12-08,15:11:01,OPTIDX_NIFTY_09DEC2025_PE_25550,OPTIDX,NIFTY,09DEC2025,PE,25550,-75,2.45,-183.75,
29,2025-12-08,13:36:51,OPTIDX_NIFTY_09DEC2025_PE_25550,OPTIDX,NIFTY,09DEC2025,PE,25550,75,6.1,457.5,
28,2025-12-05,10:05:58,OPTIDX_NIFTY_09DEC2025_CE_26050,OPTIDX,NIFTY,09DEC2025,CE,26050,75,143.5,10762.5,
28,2025-12-05,09:31:02,OPTIDX_NIFTY_09DEC2025_CE_26050,OPTIDX,NIFTY,09DEC2025,CE,26050,-75,107.5,-8062.5,
28,2025-12-05,14:45:05,OPTIDX_NIFTY_09DEC2025_PE_26050,OPTIDX,NIFTY,09DEC2025,PE,26050,75,35.65,2673.75,
28,2025-12-05,09:31:02,OPTIDX_NIFTY_09DEC2025_PE_26050,OPTIDX,NIFTY,09DEC2025,PE,26050,-75,96.5,-7237.5,
28,2025-12-05,15:11:00,OPTIDX_NIFTY_09DEC2025_CE_26500,OPTIDX,NIFTY,09DEC2025,CE,26500,-75,6.05,-453.75,
28,2025-12-05,09:30:12,OPTIDX_NIFTY_09DEC2025_CE_26500,OPTIDX,NIFTY,09DEC2025,CE,26500,75,6.4,480.0,
28,2025-12-05,15:11:00,OPTIDX_NIFTY_09DEC2025_PE_25600,OPTIDX,NIFTY,09DEC2025,PE,25600,-75,3,-225.0,
28,2025-12-05,09:30:12,OPTIDX_NIFTY_09DEC2025_PE_25600,OPTIDX,NIFTY,09DEC2025,PE,25600,75,5.7,427.5,
27,2025-12-04,10:22:43,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,75,163.2,12240.0,
27,2025-12-04,09:31:01,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,-75,129.75,-9731.25,
27,2025-12-04,11:40:07,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,75,82.25,6168.75,
27,2025-12-04,09:31:01,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,-75,106.3,-7972.5,
27,2025-12-04,14:30:09,OPTIDX_NIFTY_09DEC2025_CE_26050,OPTIDX,NIFTY,09DEC2025,CE,26050,75,101.3,7597.5,
27,2025-12-04,11:40:08,OPTIDX_NIFTY_09DEC2025_CE_26050,OPTIDX,NIFTY,09DEC2025,CE,26050,-75,117.1,-8782.5,
27,2025-12-04,12:52:45,OPTIDX_NIFTY_09DEC2025_PE_26050,OPTIDX,NIFTY,09DEC2025,PE,26050,75,129,9675.0,
27,2025-12-04,11:40:08,OPTIDX_NIFTY_09DEC2025_PE_26050,OPTIDX,NIFTY,09DEC2025,PE,26050,-75,102.7,-7702.5,
27,2025-12-04,15:11:01,OPTIDX_NIFTY_09DEC2025_CE_26600,OPTIDX,NIFTY,09DEC2025,CE,26600,-75,4.5,-337.5,
27,2025-12-04,09:30:13,OPTIDX_NIFTY_09DEC2025_CE_26600,OPTIDX,NIFTY,09DEC2025,CE,26600,75,6.45,483.75,
27,2025-12-04,15:11:01,OPTIDX_NIFTY_09DEC2025_PE_25450,OPTIDX,NIFTY,09DEC2025,PE,25450,-75,3.95,-296.25,
27,2025-12-04,09:30:13,OPTIDX_NIFTY_09DEC2025_PE_25450,OPTIDX,NIFTY,09DEC2025,PE,25450,75,7.4,555.0,
26,2025-12-03,15:11:01,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,75,141.5,10612.5,
26,2025-12-03,12:15:07,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,-75,125.3,-9397.5,
26,2025-12-03,12:15:06,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,75,124.75,9356.25,
26,2025-12-03,09:31:01,OPTIDX_NIFTY_09DEC2025_CE_26000,OPTIDX,NIFTY,09DEC2025,CE,26000,-75,140.60001,-10545.00075,
26,2025-12-03,15:11:01,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,75,105.7,7927.5,
26,2025-12-03,12:15:07,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,-75,131.14999,-9836.24925,
26,2025-12-03,10:07:36,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,75,162.95,12221.25,
26,2025-12-03,09:31:01,OPTIDX_NIFTY_09DEC2025_PE_26000,OPTIDX,NIFTY,09DEC2025,PE,26000,-75,130.3,-9772.5,
26,2025-12-03,15:11:01,OPTIDX_NIFTY_09DEC2025_CE_26600,OPTIDX,NIFTY,09DEC2025,CE,26600,-75,6.95,-521.25,
26,2025-12-03,09:30:18,OPTIDX_NIFTY_09DEC2025_CE_26600,OPTIDX,NIFTY,09DEC2025,CE,26600,75,7.75,581.25,
26,2025-12-03,15:11:01,OPTIDX_NIFTY_09DEC2025_PE_25350,OPTIDX,NIFTY,09DEC2025,PE,25350,-75,5.75,-431.25,
26,2025-12-03,09:30:18,OPTIDX_NIFTY_09DEC2025_PE_25350,OPTIDX,NIFTY,09DEC2025,PE,25350,75,8.35,626.25,
25,2025-12-02,11:36:35,OPTIDX_NIFTY_02DEC2025_CE_26150,OPTIDX,NIFTY,02DEC2025,CE,26150,75,10.85,813.75,
25,2025-12-02,09:31:01,OPTIDX_NIFTY_02DEC2025_CE_26150,OPTIDX,NIFTY,02DEC2025,CE,26150,-75,44.15,-3311.25,
25,2025-12-02,09:41:52,OPTIDX_NIFTY_02DEC2025_PE_26150,OPTIDX,NIFTY,02DEC2025,PE,26150,75,71.25,5343.75,
25,2025-12-02,09:31:01,OPTIDX_NIFTY_02DEC2025_PE_26150,OPTIDX,NIFTY,02DEC2025,PE,26150,-75,55.4,-4155.0,
25,2025-12-02,15:11:00,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,75,0.3,22.5,
25,2025-12-02,15:01:24,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,-75,1,-75.0,
25,2025-12-02,15:01:23,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,75,1,75.0,
25,2025-12-02,15:01:17,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,75,0.6,45.0,
25,2025-12-02,15:01:17,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,-75,0.6,-45.0,
25,2025-12-02,14:54:13,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,-75,2.75,-206.25,
25,2025-12-02,14:36:29,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,75,11.05,828.75,
25,2025-12-02,11:36:36,OPTIDX_NIFTY_02DEC2025_CE_26050,OPTIDX,NIFTY,02DEC2025,CE,26050,-75,47.5,-3562.5,
25,2025-12-02,14:38:07,OPTIDX_NIFTY_02DEC2025_PE_26050,OPTIDX,NIFTY,02DEC2025,PE,26050,75,48.35,3626.25,
25,2025-12-02,11:36:36,OPTIDX_NIFTY_02DEC2025_PE_26050,OPTIDX,NIFTY,02DEC2025,PE,26050,-75,30.45,-2283.75,
25,2025-12-02,14:54:13,OPTIDX_NIFTY_02DEC2025_CE_26100,OPTIDX,NIFTY,02DEC2025,CE,26100,75,0.55,41.25,
25,2025-12-02,14:36:29,OPTIDX_NIFTY_02DEC2025_CE_26100,OPTIDX,NIFTY,02DEC2025,CE,26100,-75,2.3,-172.5,
25,2025-12-02,15:11:00,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,75,0.1,7.5,
25,2025-12-02,15:01:30,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,75,0.3,22.5,
25,2025-12-02,15:01:31,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,-75,0.3,-22.5,
25,2025-12-02,14:58:54,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,75,1.35,101.25,
25,2025-12-02,14:58:54,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,-75,1.35,-101.25,
25,2025-12-02,14:51:09,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,-75,0.75,-56.25,
25,2025-12-02,14:50:40,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,75,0.7,52.5,
25,2025-12-02,14:38:10,OPTIDX_NIFTY_02DEC2025_PE_25950,OPTIDX,NIFTY,02DEC2025,PE,25950,-75,2.85,-213.75,
25,2025-12-02,14:51:09,OPTIDX_NIFTY_02DEC2025_PE_26000,OPTIDX,NIFTY,02DEC2025,PE,26000,75,6.95,521.25,
25,2025-12-02,14:50:40,OPTIDX_NIFTY_02DEC2025_PE_26000,OPTIDX,NIFTY,02DEC2025,PE,26000,-75,4.4,-330.0,
25,2025-12-02,15:11:00,OPTIDX_NIFTY_02DEC2025_CE_26400,OPTIDX,NIFTY,02DEC2025,CE,26400,-75,0.05,-3.75,
25,2025-12-02,09:30:25,OPTIDX_NIFTY_02DEC2025_CE_26400,OPTIDX,NIFTY,02DEC2025,CE,26400,75,2.55,191.25,
25,2025-12-02,15:11:00,OPTIDX_NIFTY_02DEC2025_PE_25900,OPTIDX,NIFTY,02DEC2025,PE,25900,-75,0.15,-11.25,
